Date,MonthYear,,Attack Name,Network,Type of attack,Type of Protocol,Losses in USD,Deplorer Adress,Attacker,Attacker Smart Contracts,Attacked Protocol Addresses,Exploit is happening during smart contract creation,Forta Detected,Detected For Protocol,AlertId,Time of Alert,ExploitTxHash,Time of Exploit Tx,Diff,Diff in sec,Detected Early or During Exploit,Super Early,Alert id - Beta,Time of Beta/beta alt or Lean AD,DIff with exploit in secs,prod vs beta/lean -diff in secs,Time to Detect Comment,Victim,Status,Victim Comment,Comment,Indication of performance issue,Github Issue,Bullet points,ProtocolContracts,MatchingAlertHashesForProtocolContracts_TPs,MatchingAlertHashesForProtocolContracts_FPs,FP Count,MEV FrontRun,Hyperlink,# of TX to any protocol address where a new contract is created (60days prior to attack),,Funded by,Funder exploit contract
2/29/2024,20242,9,Shido Global,Mainnet,Wallet compromise,L1/L2,,,0x1982358C84DA9D0b4B96FC9e8564d132f7d0041F,0xa11a5144d3b0541e1114b9937b433671e7d95d50,,FALSE,TP,TP,ATTACK-DETECTOR-3,"Thu, 29 Feb 2024 03:09:36 GMT",0xed3000ddd8b4feb0902107f97a91815ecee8d7ccb57de9a9dbc50a4c07593cb3,Feb-29-2024 03:04:35 AM +UTC,300 secs,300,FALSE,FALSE,ATTACK-DETECTOR-3,"Thu, 29 Feb 2024 03:05:18 GMT",43,246,,,,,PKC. Address transfered the ownership of the contract and then withdraw. There was a gap there that could have been detected,Logic failed,"https://github.com/forta-network/starter-kits/issues/571
https://github.com/forta-network/starter-kits/issues/570",,,,,,,,,,Layerswap,TRUE
2/29/2024,20242,9,Atlantis Loans,bsc,Governance,Money Market,"$650,000",,0xEADe071FF23bceF312deC938eCE29f7da62CF45b,0x59123a930E52b52EdB27F91135253331F36cd87c,,FALSE,FN,FN,,,0xc8be9bb15acecaf6b719ede0905d5e408df2f717994f42fec6048104e8ce94c3,Mar-03-2024 02:48:11 AM +UTC,,,FALSE,FALSE,,,,,,,,,Seems that this addres was an expiter of 2023 who tooked over the Atlantis contracts,Logic failed,,,,,,,,,,,,
3/5/2024,20243,10,WOOFi,Arbitrum,oracle manipulation,Dex,"$2,700",,0x9961190b258897bca7a12b8f37f415e689d281c4,"0xc3910dca5d3931f4a10261b8f58e1a19a13e0203, 0x66634590d7d631e3bf85ef4cd6c89ca7479e22bc, 0x2458464afec10e973ac61860718328ce8358be3a",,TRUE,TP,TP,ATTACK-DETECTOR-2,"Tue, 05 Mar 2024 15:43:07 GMT",0x57e555328b7def90e1fc2a0f7aa6df8d601a8f15803800a5aaf0a20382f21fbd,Mar-05-2024 03:42:06 PM +UTC,61 secs,61,TRUE,FALSE,ATTACK-DETECTOR-2,"Tue, 05 Mar 2024 15:43:10 GMT",64,-3,,,,,exploit happened at the same tx of contract deployment. Not much to do here,Early enough,,,,,,,,,,,,
3/5/2024,20243,10,GHT,Mainnet,oracle manipulation,Gaming,"$57,000",,0x096f0f03e4be68d7e6dd39b22a3846b8ce9849a3,,,FALSE,FN,FN,,,0xd17266bcdf30cbcbd7d0b5a006f43141981aeee2e1f860f68c9a1805ecacbc68,Mar-07-2024 04:37:47 AM +UTC,,,FALSE,FALSE,,,,,,,,,Gap between funding and contract creation and contract deployment and time of when it was invoked. Nevertheless seems that the contract is not specifically playing a key roll here. Seems more like a transferfrom() thing,,,,,,,,,,,,Tornado Cash,TRUE
3/6/2024,20243,10,ALP,bsc,insufficient access control,,"$10,000",,0xff61Ba33Ed51322BB716EAb4137Adf985644b94d,0x0eDf13F6BD033F0F267d46C6e9DFf9c7190e0FA0,,FALSE,TP,TP,,"Wed, 06 Mar 2024 08:33:07 GMT",0x9983ca8eaee9ee69629f74537eaf031272af75f1e5a7725911d8b06df17c67ca,Mar-06-2024 08:30:38 AM +UTC,149 secs,149,FALSE,FALSE,ATTACK-DETECTOR-2,"Wed, 06 Mar 2024 08:32:20 GMT",102,47,,,,,gap between fudnign a SC deployment,,https://github.com/forta-network/starter-kits/issues/613,,,,,,,,,,Tornado Cash,TRUE
3/8/2024,20243,10,Unizen,Mainnet,arbitrary external calls,Dex,"$2,600,000",,"0xB660CaE1A59336676ea1887B15Eb3C0BaDB90D78, 0x2ad8aed847e8d4d3da52aabb7d0f5c25729d10df, 0xc596523b77ceb9567279B572c653ECF4BA763CB7",0xa91e156787b248479e58739b711440b6c3822eb2,,TRUE,TP,TP,ATTACK-DETECTOR-2,"Fri, 08 Mar 2024 20:15:03 GMT",0xc12a4155c2c90707138e4aef8883c8f724371145823e2f661f19b93e5b3a9d6e,Mar-08-2024 08:13:35 PM +UTC,88 secs,88,FALSE,FALSE,ATTACK-DETECTOR-2,"Fri, 08 Mar 2024 20:16:43 GMT",180 secs,-93,,,,,Attack happened at the time of the Tx. There were more than one attacker. ,Logic failed,,,,,,,,,,,Tornado Cash,TRUE
3/12/2024,20243,11,Polyhedra,bsc,Wallet compromise,L1/L2,"$700,000",,0x36bF308F6a836f3FbF27c47A135da4992441e8C9,0x1EB905d1E7F046C027a1a726f6318032Bfb9377D,,FALSE,TP,FN,ATTACK-DETECTOR-PREPARATION,"Tue, 12 Mar 2024 19:44:09 GMT",0x591484d3c23a2fd9647e06c91de3aa9d039afafcbd32782b6154eb8cadf82629,Mar-12-2024 07:52:54 PM +UTC,-540 secs,-540,TRUE,TRUE,,,,,,,,,There was a contract deployment but this was PKC. In the transaction I don't see the malicious contract deployed ,Early enough,,,,,,,,,,,Tornado Cash,TRUE
3/13/2024,20243,11,NFP,bsc,Wallet compromise,AI content creation,"$16,000,000",,0x60275d1cC368CF021547a82a51cFb8C055390DA3,nill,,FALSE,FN,FN,,,0xbe8bf34647e2ac1f942313cd80d137c4cc11313959f5a3f3020745b2870ffa34,Mar-13-2024 02:55:44 PM +UTC,,,FALSE,FALSE,,,,,,,,,stolen keys,Logic failed,,,,,,,,,,,,
3/13/2024,20243,11,IT Token,bsc,Reward manipulation,,Not sure,,0xB495573Cd2246e7cc7D6d2B37d779463295e5ab0,0xA199A94379c9a518E3853516AC33fcA122A7Bb1d,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Wed, 13 Mar 2024 14:10:20 GMT",0xb33057f57ce451aa8cbb65508d298fe3c627509cc64a394736dace2671b6dcfa,Mar-13-2024 01:28:47 PM +UTC,2460 secs,2460,FALSE,FALSE,,,,,,,,,there's no coverage for this fundign source,Logic failed,,,,,,,,,,,SWFT swap,TRUE
3/14/2024,20243,11,MO Token,Optimism,Reward manipulation,,"$750,000",,0x4e2c6096985e0b2825d06c16f1c8cdc559c1d6f8,0x700a7002484f2f3b4516e4f3c550fb8d9b080ac1,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Thu, 14 Mar 2024 04:17:40 GMT",0x4ec3061724ca9f0b8d400866dd83b92647ad8c943a1c0ae9ae6c9bd1ef789417,Mar-14-2024 04:16:41 AM +UTC,60 secs,60,FALSE,FALSE,,,,,,,,,there's no coverage for this fundign source,Logic failed,,,,,,,,,,,SWFT swap,TRUE
3/15/2024,20243,11,Zero Name Service,Mainnet,Wallet compromise,Name services,"$1,400,000",,0x6584A486F711eB8aC47aBf78A5C8e218Ee758fa9,0x5604f9ed375960130c17452b2c40fbafce5e0506,,FALSE,TP,FN,ATTACK-DETECTOR-3,"Sat, 16 Mar 2024 03:09:32 GMT",0x42ed3cbc4cfb761f3bceb105f71466d0e2954a955afc1afd509868bb44686c5d,Mar-16-2024 04:54:59 AM +UTC,-6300 secs,-6300,TRUE,TRUE,,,,,,,,,,Early enough,,,,,,,,,,,Tornado Cash,TRUE
3/15/2024,20243,11,Mozaic,Arbitrum,Wallet compromise,Yield farming,"$2,400,000",,0xD6d4e8038DF50803412d1b1Ad2c9845BACf7c52b,nill,,FALSE,FN,FN,,,0x52b78eec8556c24513f92e8344c069fca6a48ec2ae829e5508333ad416d726f4,Mar-15-2024 06:08:00 AM +UTC,,,FALSE,FALSE,,,,,,,,,PKC,Logic failed,,,,,,,,,,,nill,nill
3/16/2024,20243,11,Charlotte Fang,Mainnet,Wallet compromise,NFT collection,"$1,800,000",,"0x778Be423ef77A20A4493f846BdbcDDfc30252cE9, 0x792775AC07c386059Edb610fC4680c42c75de343, ",nill,,FALSE,FN,FN,,,0x275bc80a66c8e84756d7b36e3fd5f199fe9e586848687fd62d37f5ecb321bc50,Mar-16-2024 06:36:35 PM +UTC,,,FALSE,FALSE,,,,,,,,,"pkc. only withdrawal, not contract deployment",Logic failed,,,,,,,,,,,nill,nill
3/19/2024,20243,12,ParaSwap,Mainnet,Function Parameter Validation,Dex,"$24,000",,0x8C036AA7EF5b58922F72f9D9cFd70C9D18AdD40E,0xb4D4bBD2Da296FFf4AC832d193Dd8293Cd241937,,FALSE,FN,FN,,,0x3f4442cc6fd36f0f1d68d28ac48cfd5bce9ae9449efc495ddc62973886213b5e,Mar-26-2024 12:36:23 PM +UTC,,,FALSE,FALSE,,,,,,,,,It was frontran by a MEV bot.,Logic failed,,,,,,,,,,,Unknown,TRUE
3/20/2024,20243,12,Dolomite,Mainnet,arbitrary external calls,Money Market,"$1,800,000",,0x52522D35725836D48E12e64731FA170BCd9423bf,0x7f49ac8fDb38D24B686130E22579C7Efe69b19c0,,FALSE,TP,FN,ATTACK-DETECTOR-2,"Fri, 08 Mar 2024 11:41:34 GMT",0x4e5b294488736d467abcb8d8ef8536a1dcaf8848cb64fdf9f39c3b04c06271b2,Mar-20-2024 04:09:47 PM +UTC,-1036800 secs,-1036800,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,
3/20/2024,20243,12,AirDAO,Mainnet,Wallet compromise,L1/L2,"$1,050,000",,0xFD1754f6Cb9DA53c6F26E3E2eE3DE875CC11C7AA,nill,,FALSE,FN,FN,,,0xdab3475f4d8283efdbced3a90ca9c88f81cd598622792aadc4b526ca1cc343fe,Mar-20-2024 06:19:59 AM +UTC,,,FALSE,FALSE,,,,,,,,,transfer initiated by the victim,Logic failed,,,,,,,,,,,,nill
3/23/2024,20243,12,ARK Token,bsc,insufficient access control,,"$200,000",,0xDd309ea4E99B772C1e6a798a6b159211Bb95b22c,0x94598EC1EB8F85D57fBa787Df6B49DBbaBb87F37,,FALSE,FN,FN,,,0xe8b0131fa14d0a96327f6b5690159ffa7650d66376db87366ba78d91f17cd677,Mar-23-2024 01:18:15 PM +UTC,,,FALSE,FALSE,,,,,,,,,Funded by binance- the model did not detect it,Logic failed,,,,,,,,,,,Binance,TRUE
3/23/2024,20243,12,Curio,Mainnet,insufficient access control,RWA,"$16,000,000",,0xdaAa6294C47b5743BDafe0613d1926eE27ae8cf5,0x1e791527aea32cddbd7ceb7f04612db536816545,,FALSE,TP,FN,,"Sat, 23 Mar 2024 17:42:34 GMT",0x4ff4028b03c3df468197358b99f5160e5709e7fce3884cc8ce818856d058e106,Mar-23-2024 05:53:23 PM +UTC,-660 secs,-660,TRUE,TRUE,,,,,,,,,The model was too precise and did not need the funding stage,Early enough,,,,,,,,,,,Unknown,TRUE
3/25/2024,20243,13,ZongZi,bsc,oracle manipulation,Memecoin,"$230,000",,0x2c42824eF89d6EFa7847d3997266b62599560a26,0x0bd0D9BA4f52dB225B265c3Cffa7bc4a418D22A9,,FALSE,FN,FN,,Mar-25-2024 08:25:45 AM +UTC,0x247f4b3dbde9d8ab95c9766588d80f8dae835129225775ebd05a6dd2c69cd79f,Mar-25-2024 08:25:45 AM +UTC,,,FALSE,FALSE,,,,,,,,,,Logic failed,,,,,,,,,,,Fixed float,FALSE
3/26/2024,20243,13,Lava,Arbitrum,Reward manipulation,Money Market,"$340,000",,0x851aa754c39bf23cdaac2025367514dfd7530418,0x3e52c217a902002ca296fe6769c22fedaee9fda1,,FALSE,TP,FN,,"Thu, 29 Feb 2024 15:55:48 GMT",0xcb1a2f5eeb1a767ea5ccbc3665351fadc1af135d12a38c504f8f6eb997e9e603,Mar-28-2024 10:57:33 PM +UTC,-30 days,,TRUE,TRUE,,,,,,,,,It was detected because of another tx but the victim was not detected,Early enough,,,,,,,,,,,Binance,TRUE
3/28/2024,20243,13,Prisma,Mainnet,Function Parameter Validation,Liquid restaking,"$11,600,000",,0x7E39E3B3ff7ADef2613d5Cc49558EAB74B9a4202,0xd996073019c74b2fb94ead236e32032405bc027c,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Thu, 28 Mar 2024 11:23:39 GMT",0x00c503b595946bccaea3d58025b5f9b3726177bbdc9674e634244135282116c7,Mar-28-2024 11:25:11 AM +UTC,-90 secs,-90,TRUE,TRUE,,,,,,,,,,Early enough,,,,,,,,,,,Fixed float,TRUE
4/1/2024,20244,14,ATM Token,bsc,oracle manipulation,,"$182,000",,0x499057D1AE21F2AFE0b46C154f9529201C44c6C1,0x521377c730F2780270A0468308b265662d6b4810,,FALSE,FN,FN,,,0xee10553c26742bec9a4761fd717642d19012bab1704cbced048425070ee21a8a,Apr-01-2024 04:08:49 PM +UTC,,,FALSE,FALSE,,,,,,,,,,Logic failed,,,,,,,,,,,SWFT swap,TRUE
4/1/2024,20244,14,OpenLeverage,bsc,Reward manipulation,Money Market,"$260,000",,0x5bB5b6D41c3e5E41d9b9eD33d12F1537A1293D5f,0xd0C8af170397C04525A02234b65E9a39969F4e93,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,Apr-01-2024 05:18:53 AM +UTC,0x210071108f3e5cd24f49ef4b8bcdc11804984b0c0334e18a9a2cdb4cd5186067,Apr-01-2024 05:19:02 AM +UTC,-13 secs,-13,TRUE,TRUE,,,,,,,,,,Early enough,,OpenLeverage Exploit,,,,,,,,,Tornado Cash,TRUE
4/4/2024,20244,14,WallStreetMemes,bsc,Reentrancy,Memecoin,"$7,000,000",,0x3026C464d3Bd6Ef0CeD0D49e80f171b58176Ce32,0x014eE3c3dE6941cb0202Dd2b30C89309e874B114,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Thu, 04 Apr 2024 16:23:52 GMT",0x5a475a73343519f899527fdb9850f68f8fc73168073c72a3cff8c0c7b8a1e520,Apr-04-2024 04:25:24 PM +UTC,-92 secs,-92,TRUE,TRUE,,,,,,,,,,Early enough,,Walstreet Exploit,,,,,,,,,Tornado Cash,TRUE
4/19/2024,20244,15,Hedgey Finance,Mainnet,,Token Vesting,"$44,700,000",,0xDed2b1a426E1b7d415A40Bcad44e98F47181dda2,0xC793113F1548B97E37c409f39244EE44241bF2b3,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Fri, 19 Apr 2024 07:01:04 GMT",0x2606d459a50ca4920722a111745c2eeced1d8a01ff25ee762e22d5d4b1595739,Apr-19-2024 07:06:47 AM +UTC,-342 secs,-342,TRUE,TRUE,,,,,,,,,,Early enough,,,,,,,,,,,Unknown,TRUE
4/14/2024,20244,15,GFA Token,bsc,insufficient access control,,"$15,500",,0x0740100ad48D22Bc648901520a313B46557f8ada,0xbF65cADB3F637e87271A4D9a62F03a634A61A19C,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Sun, 14 Apr 2024 16:41:30 GMT",0xe15d6f7fa891c2626819209edf2d5ded6948310eaada067b400062aa022ce718,Apr-14-2024 04:50:08 PM +UTC,-540 secs,-540,TRUE,TRUE,,,,,,,,,,Early enough,,GFA attack ,,,,,,,,,Tornado Cash,TRUE
4/14/2024,20244,15,Hackathon,bsc,Reward manipulation,,"$40,000",,0xF4C11ac8040936DA701015E196BC62E645592E6D,0x3907F01C1CAC4e758b97E89aAA761051021C5b77,,FALSE,TP,FN,EARLY-ATTACK-DETECTOR-1,"Sat, 03 Feb 2024 19:52:07 GMT",0xea181f730886ece947e255ab508f5af1d0f569fee3368b651d5dbb28549087b5,Apr-14-2024 01:43:56 PM +UTC,,,TRUE,TRUE,,,,,,,,,,Early enough,,,,,,,,,,,Previous attacker,TRUE
4/15/2024,20244,15,Chainge Finance,bsc,arbitrary external calls,Bridge,"$710,000",,0x6eEc0F4c017AFe3DfAdF32b51339C37E9fD59dFb,0x791c6542bC52eFE4F20Df0ee672b88579ae3Fd9A,,FALSE,FN,FN,,,0x051276afa96f2a2bd2ac224339793d82f6076f76ffa8d1b9e6febd49a4ec11b2,Apr-15-2024 11:42:54 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,SWFT Swap,TRUE
4/16/2024,20244,15,SATX,bsc,logic error,,"$27,000",,0xBEF24B94C205999ea17d2ae4941cE849C9114bfd,0x9C63d6328C8e989c99b8e01DE6825e998778B103,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Tue, 16 Apr 2024 15:54:12 GMT",0x7e02ee7242a672fb84458d12198fae4122d7029ba64f3673e7800d811a8de93f,Apr-16-2024 04:08:55 PM +UTC,-780 secs,-780,TRUE,TRUE,,,,,,,,,,Early enough,,,,,,,,,,,Tornado Cash,TRUE
4/16/2024,20244,15,Mars,bsc,Reward manipulation,,"$100,000",,0x306174B707EbF6d7301a0BCd898ae1666Ec176ae,0x797acb321Cb10154AA807FCd1e155C34135483CD,,FALSE,FN,FN,,,0x25e2af0a55581d5629a933af9fedd3c70e6d0c320f0b72700ca80e5cdd36c80b,Apr-16-2024 06:51:10 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Tornado Cash,FALSE
4/24/2024,20244,16,SaitaChain,Mainnet,,,"$1,000,000",,0x0cFC28d16d07219249c6D6d6AE24E7132EE4CaA7,0x899266243FD2B9A0426B58BD6d534c6b813Ef27a,,FALSE,FN,FN,,,0x903d88a92cbc0165a7f662305ac1bff97430dbcccaa0fe71e101e18aa9109c92,Apr-24-2024 07:19:35 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Tornado Cash,TRUE
4/25/2024,20244,16,NGFS,bsc,,,"$190,000",,0xd03d360dfc1dac7935e114d564a088077e6754a0,0xC73781107d086754314f7720cA14aB8C5aD035E4,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,,0x8ff764dde572928c353716358e271638fa05af54be69f043df72ad9ad054de25,Apr-25-2024 11:18:05 AM +UTC,-81 secs,-81,TRUE,TRUE,,,,,,,,,,Early enough,,NGFS exploit,,,,,,,,,Tornado Cash,TRUE
4/25/2024,20244,16,PikeFinance,Arbitrum,,Money Market,"$300,000",,0x19066f7431df29A0910d287C8822936Bb7D89E23,0x1da4Bc596BFb1087f2F7999b0340Fcba03C47fbD,,FALSE,TP,TP,,,0x979ad9b7f5331ea8034305a83b5cd50aea88adec395fff8298dd90eb1b87667f,Apr-25-2024 11:48:09 PM +UTC,,,FALSE,FALSE,,,,,,,,,Address was funded in optimism by another EOA. Then use stargat to bridge to Arbitrum,,,,,,,,,,,,Binance,FALSE
4/27/2024,20244,16,EmberSword,Polygon,,Gaming,"$195,000",,0x268a663584B219A09c3C67Aaeb353cC3Ab0ef5F0,0xf423D93de1314D0549A6A8F6165238DAC97582b3,,FALSE,FN,FN,,,0x11a62441b20e74d586e761885659c3cb45cbc447c89c73c5fd892a634cb8af76,Apr-27-2024 06:20:29 PM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,ChangeNow,FALSE
2/22/2024,20244,16,Z123,bsc,oracle manipulation,,"$136,000",,0x3026C464d3Bd6Ef0CeD0D49e80f171b58176Ce32,0x61Dd07Ce0cEcF0d7BaCf5EB208C57D16bBdEE168,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Mon, 22 Apr 2024 07:55:29 GMT",0xc0c4e99a76da80a4cf43d3110364840151226c0a197c1728bb60dc3f1b3a6a27,Apr-22-2024 08:02:00 AM +UTC,-420 secs,-420,TRUE,TRUE,,,,,,,,,This attacker was the wall street meme one. 0x3026C464d3Bd6Ef0CeD0D49e80f171b58176Ce32,,,,,,,,,,,,Tornado Cash,TRUE
4/23/2024,20244,16,Magpie Protocol,Mainnet,Function Parameter Injection,Bridge,"$129,000",,0xC14cD93b3839De80fFC2D421a8d8d220cC6ad3Bf,nill,,FALSE,FN,FN,,,0xe0fff7e33dc463d7896c900820b8e62e9dae4071fcb43b02e39e48554cc869e6,Apr-23-2024 08:20:47 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Tornado Cash,Nill
4/24/2024,20244,16,YIEDL,Mainnet,Function Parameter Validation,,"$300,000",,0x322696471792440499B1979E0a440491E870667a,0x53a3a3eb8897346864a291e6286319c9811be2dd,,TRUE,FN,FN,,,0x49ca5e188c538b4f2efb45552f13309cc0dd1f3592eee54decfc9da54620c2ec,Apr-24-2024 01:24:43 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,ChangeNow,TRUE
4/28/2024,20244,16,X-413,bsc,Reward manipulation,,"$1,400",,0x9f0324a01F6ad1cC78c71D6160AF8E9bce3DD1Ea,0xF9150295f87e3Ec02Ef4cCdef6c8f78D70dE3c63,,FALSE,FN,FN,,,0x0403021513d66c797edd7243cbf54ec24aeed0959b53c494791b480b4503a5d2,Apr-27-2024 07:39:19 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Tornado Cash,TRUE
4/30/2024,20244,17,Yield,Arbitrum,Reward manipulation,Money Market,"$181,000",,0x1abe06f451e2d569b3e9123baf33b51f68878656,0xd775Fd7b76424A553E4ADce6c2f99be419cE8d41,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Tue, 30 Apr 2024 01:20:02 GMT",0x6caa65b3fc5c8d4c7104574c3a15cd6208f742f9ada7d81ba027b20473137705,Apr-30-2024 01:19:59 AM +UTC,3 secs,3,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Unknown,TRUE
4/30/2024,20244,17,Pike (2),"Ethereum, Optimism, Arbitrum",,Money Market,"$1,600,000",,0x19066f7431df29A0910d287C8822936Bb7D89E23,0x1da4Bc596BFb1087f2F7999b0340Fcba03C47fbD,,FALSE,TP,TP,EARLY-ATTACK-DETECTOR-1,"Tue, 30 Apr 2024 22:13:14 GMT",0xe2912b8bf34d561983f2ae95f34e33ecc7792a2905a3e317fcc98052bce66431,Apr-30-2024 10:19:11 PM +UTC,-360 secs,-360,TRUE,TRUE,,,,,,,,,,Early enough,,,,,,,,,,,,
5/5/2024,20245,17,GNUS,Fantom,Wallet compromise,,"$1,270,000",,0x548c63A6A7299AB54762E1BFA6b56c1B94C2A820,,,FALSE,FN,FN,,,0xd7dbbf47e4454a94f30f0ff034e3fb0040895347a41d974d524f7af066b4677d,May-05-2024 08:52:32 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Unknown,TRUE
5/5/2024,20245,18,Saturn Token,bsc,Reward manipulation,,"$8,000",,0xc468D9A3a5557BfF457586438c130E3AFbeC2ff9,0xfcECDBC62DEe7233E1c831D06653b5bEa7845FcC,,FALSE,TP,FN,EARLY-ATTACK-DETECTOR-1,,0x948132f219c0a1adbffbee5d9dc63bec676dd69341a6eca23790632cb9475312,May-06-2024 03:09:14 PM +UTC,,,TRUE,TRUE,,,,,,,,,It was not falgged specifically for the contract,,,,,,,,,,,,Tornado Cash,TRUE
5/6/2024,20245,18,OSN Token,bsc,Reward manipulation,,"$110,000",,0x835B45D38cbDccf99E609436FF38E31Ac05bc502,0x4A5ACAc3B62eF37CF6Aaf21BAf133323a18daFc2,,FALSE,TP,FN,,,0x03db905062fe4afbae22a8abd5c1e76c709d03cda6d7a9baefc7dd7aa1ee6681,May-06-2024 06:13:21 AM +UTC,,,TRUE,TRUE,,,,,,,,,It was not falgged specifically for the contract,,,,,,,,,,,,Previous exploiter,TRUE
5/6/2024,20245,18,Perpy Finance,Arbitrum,insufficient access control,,"$130,000",,0xcbB4771d7299b711C3306beE8ad1E18586ECFb25,0x3dec73c9cfac55b3c219d153a77048747c515f418f7c59a80ec205929d169828,,FALSE,FN,FN,,,0xb6cce4d6f5d43e36ded448a0954912aec7e40a637b0966855f60dc158978253e,May-06-2024 05:16:12 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Tornado Cash,TRUE
5/8/2024,20245,18,GPU,bsc,Function Parameter Validation,,"$32,000",,0xcC78063840428c5aE53f3DC6D80759984788Cbc0,0x5234001627a376f5e0accb082548a283b1fa1586,,TRUE,FN,FN,,,0x5234001627a376f5e0accb082548a283b1fa1586,May-08-2024 10:01:39 AM +UTC,,,FALSE,FALSE,,,,,,,,,Neurablock detected,,,,,,,,,,,,Tornado Cash,TRUE
5/10/2024,20245,18,Galaxy Fox,Mainnet,insufficient access control,Gaming,"$330,000",,0xFcE19F8f823759b5867ef9a5055A376f20c5E454,nill,,FALSE,TP,FN,EARLY-ATTACK-DETECTOR-1,,0x12fe79f1de8aed0ba947cec4dce5d33368d649903cb45a5d3e915cc459e751fc,May-10-2024 12:00:35 AM +UTC,,,TRUE,TRUE,,,,,,,,,The contract invoke was in order to make the swap. Also this address was flagged for other contract creatios,,,,,,,,,,,,Tornado Cash,TRUE
5/14/2024,20245,19,Alex Lab XLink Bridge,bsc,Wallet compromise,Bridge,"$4,300,000",,0x27055aE433E9DCb30f6EbCC1A374Cf5CC03C484E,nill,,FALSE,TP,FN,,,0x47e123af93add709bc2516f6a5db057dfbb1d66a75b693cd7980cd3eb28c7357,May-14-2024 04:44:03 PM +UTC,,,TRUE,TRUE,,,,,,,,,It was not falgged specifically for the contract,,,,,,,,,,,,Tornado Cash,TRUE
5/14/2024,20245,19,Predy Finance,Arbitrum,Reentrancy,Dex,"$464,000",,"0x76b02ab483482740248e2ab38b5a879a31c6d008, 0xe1783b01639818ec1069890eff251f26ea936653",0x8afFdD350eb754b4652D9EA5070579394280CaD9,,FALSE,FN,FN,,,0xbe163f651d23f0c9e4d4a443c0cc163134a31a1c2761b60188adcfd33178f50f,May-14-2024 07:41:28 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,FixedFloat,FALSE
5/15/2024,20245,19,Sonne Finance,Optimism,Rounding error,Money Market,"$20,000,000",,0xae4A7cDe7C99fb98B0D5fA414aa40F0300531F43,"0x02FA2625825917E9b1F8346a465dE1bBC150C5B9, 0xa16388a6210545b27f669d5189648c1722300b8b, 0xeAcb3F631b22b83C00C39A7Aa81dd934e1eEaF77, 0x4DB82acaDd1E2FfE7Caa24d75c5a777bBE34413f, 0x15648Fb6De609a1130837041a13477FdF09D8070",,FALSE,FN,FN,,,0x67632758ce19a41648f28fba6d3d87c7248202238234137bb4741da097cfa029,May-14-2024 10:18:15 PM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Binance,FALSE
5/17/2024,20245,19,TCH,bsc,Signature maliability,,"$19,000",,0xB9596D6e53d81981b9f06Ca2Ca6d3E422232d575,0x258850eC735F6532FE34FE24EF9628992a9b7E84,,FALSE,FN,FN,,,0xa94338d8aa312ed4b97b2a4dcb27f632b1ade6f3abec667e3bf9f002a75dabe0,May-16-2024 03:42:08 PM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Tornado Cash,TRUE
5/20/2024,20245,20,Gala,Mainnet,Wallet compromise,Gaming,"$22,300,000",,0xe2Ca471124b124831e231fb835778840Ad100F97,nill,,FALSE,FN,FN,,,0xa6d90abe17d17743a9cecab84bcefb0fd0bbfa0c61bba60fd2f680b0a2f077fe,May-20-2024 07:32:11 PM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,nill,nill
5/22/2024,20245,20,Yon,bsc,insufficient access control,,"$118,000",,0xbc9271380b4589E08AF015069EEE7bb57869Cf06,0xCE16B676eB31B47DCbc284f193b4FF41268E4e70,,FALSE,FN,FN,,,0x5b3ffec387b5e77b3fc1c6423ea2cbc47b2a8dacd74eb9f20bdfd852f5c28215,May-22-2024 09:23:30 AM +UTC,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,Unknwon,TRUE
